source_number,destination_number,timestamp,duration,cell_tower_id,call_type,call_status,Phone Number,Error,Country,Carrier,Line Type,Anomaly
91180537454,91424031237,2025-02-13 03:56:16,1266,TOWER-8436,outbound,missed,91180537454,Invalid number,,,,True
91798315670,91274583333,2025-02-11 17:45:41,570,TOWER-2878,inbound,busy,91798315670,Invalid number,,,,True
91485229393,91618066388,2025-02-09 16:45:23,906,TOWER-0343,outbound,failed,91485229393,Invalid number,,,,True
91285560473,91875297870,2025-02-21 07:52:25,223,TOWER-7250,inbound,failed,91285560473,Invalid number,,,,True
91451563883,91160394347,2025-02-01 02:09:59,1458,TOWER-6743,inbound,failed,91451563883,Invalid number,,,,True
91979454762,91260979439,2025-02-10 22:52:32,687,TOWER-2664,outbound,failed,91979454762,Invalid number,,,,True
91944766690,91846491188,2025-02-05 12:01:49,1500,TOWER-0343,inbound,completed,91944766690,Invalid number,,,,True
91734094973,91685618913,2025-02-12 10:41:42,708,TOWER-0416,outbound,busy,91734094973,Invalid number,,,,True
91232251077,91992982642,2025-02-01 02:50:34,142,TOWER-0709,inbound,missed,91232251077,Invalid number,,,,True
91576792380,91226801915,2025-02-10 16:45:02,1661,TOWER-2646,inbound,failed,91576792380,Invalid number,,,,True
91869768137,91785327985,2025-01-31 02:16:14,1032,TOWER-3368,outbound,busy,91869768137,Invalid number,,,,True
91691578554,91324401966,2025-02-03 21:57:10,1413,TOWER-2558,inbound,completed,91691578554,Invalid number,,,,True
91674140661,91910369500,2025-02-02 16:47:56,126,TOWER-2558,outbound,completed,91674140661,Invalid number,,,,True
91242410971,91160394347,2025-02-03 03:42:52,1068,TOWER-0709,inbound,failed,91242410971,Invalid number,,,,True
91010423766,91474062984,2025-02-08 15:18:20,1049,TOWER-6743,outbound,busy,91010423766,Invalid number,,,,True
91152956886,91670511456,2025-02-05 08:04:40,1342,TOWER-7250,outbound,busy,91152956886,,India (Republic of),,special_services,True
91874870631,91950534019,2025-02-07 12:35:48,565,TOWER-2664,inbound,failed,91874870631,Invalid number,,,,True
91845820336,91082297503,2025-02-14 00:56:41,1337,TOWER-7836,inbound,failed,91845820336,Invalid number,,,,True
91528247840,91785327985,2025-02-26 22:14:21,1244,TOWER-6743,outbound,busy,91528247840,Invalid number,,,,True
91242410971,91887649006,2025-02-12 17:57:06,412,TOWER-8436,outbound,busy,91242410971,Invalid number,,,,True
91955764011,91846491188,2025-02-15 09:19:17,1075,TOWER-9804,inbound,missed,91955764011,Invalid number,,,,True
91957135257,91711691478,2025-01-29 07:28:11,1687,TOWER-2664,outbound,completed,91957135257,Invalid number,,,,True
91451563883,91992982642,2025-02-02 07:01:09,885,TOWER-6743,outbound,busy,91451563883,Invalid number,,,,True
91078503364,91697647917,2025-02-01 17:11:29,936,TOWER-2646,inbound,failed,91078503364,Invalid number,,,,True
91576792380,91643206484,2025-02-13 01:14:07,1159,TOWER-2878,inbound,missed,91576792380,Invalid number,,,,True
91864467366,91459965242,2025-01-31 12:12:36,1388,TOWER-0416,outbound,completed,91864467366,Invalid number,,,,True
91691578554,91160394347,2025-02-19 11:07:37,931,TOWER-7836,outbound,missed,91691578554,Invalid number,,,,True
91472692306,91911794680,2025-02-15 10:20:28,1422,TOWER-7252,inbound,missed,91472692306,Invalid number,,,,True
91446159772,91274583333,2025-02-10 00:01:24,250,TOWER-7252,outbound,busy,91446159772,Invalid number,,,,True
91528247840,91755286330,2025-02-19 14:37:36,38,TOWER-8680,outbound,busy,91528247840,Invalid number,,,,True
91325719509,91175306339,2025-02-11 07:38:24,995,TOWER-8680,inbound,busy,91325719509,Invalid number,,,,True
91078503364,91082297503,2025-02-24 22:04:03,1069,TOWER-9799,inbound,missed,91078503364,Invalid number,,,,True
91912359223,91887649006,2025-02-13 05:21:26,1471,TOWER-2878,inbound,busy,91912359223,Invalid number,,,,True
91676478817,91499685553,2025-02-15 04:43:16,1791,TOWER-0416,inbound,busy,91676478817,Invalid number,,,,True
91912359223,91195698358,2025-01-30 22:10:42,1449,TOWER-0709,inbound,missed,91912359223,Invalid number,,,,True
91944766690,91242131879,2025-02-17 06:24:52,1750,TOWER-8745,inbound,busy,91944766690,Invalid number,,,,True
91912359223,91515903215,2025-02-17 17:22:11,95,TOWER-9799,inbound,completed,91912359223,Invalid number,,,,True
91676478817,91195698358,2025-02-05 17:50:24,398,TOWER-0343,outbound,busy,91676478817,Invalid number,,,,True
91864467366,91057249236,2025-02-26 17:18:38,834,TOWER-9804,inbound,failed,91864467366,Invalid number,,,,True
91152956886,91941577339,2025-01-31 11:37:38,694,TOWER-8680,inbound,completed,91152956886,,India (Republic of),,special_services,True
91485229393,91408768087,2025-02-05 22:13:43,639,TOWER-8962,inbound,failed,91485229393,Invalid number,,,,True
91734094973,91459965242,2025-02-21 17:24:27,1750,TOWER-7250,inbound,missed,91734094973,Invalid number,,,,True
91869768137,91109818804,2025-02-06 21:02:30,538,TOWER-7836,outbound,failed,91869768137,Invalid number,,,,True
91325719509,91474062984,2025-02-04 14:04:30,138,TOWER-2878,outbound,busy,91325719509,Invalid number,,,,True
91768278949,91875297870,2025-02-26 14:46:31,311,TOWER-2558,outbound,busy,91768278949,Invalid number,,,,True
91527891532,91162676380,2025-02-11 23:06:12,1783,TOWER-8745,outbound,busy,91527891532,Invalid number,,,,True
91554696347,91940585790,2025-02-16 11:20:56,863,TOWER-2878,outbound,busy,91554696347,Invalid number,,,,True
91948226685,91175306339,2025-02-25 08:02:31,1679,TOWER-9804,outbound,missed,91948226685,Invalid number,,,,True
91382987465,91182176017,2025-02-12 16:46:26,499,TOWER-7250,inbound,completed,91382987465,Invalid number,,,,True
91016664108,91362942518,2025-02-23 15:02:09,956,TOWER-8745,inbound,failed,91016664108,Invalid number,,,,True
91674140661,91729711560,2025-02-09 13:26:48,283,TOWER-7250,outbound,failed,91674140661,Invalid number,,,,True
91050290071,91362942518,2025-01-30 14:22:05,317,TOWER-2558,inbound,completed,91050290071,Invalid number,,,,True
91152956886,91312630315,2025-02-14 12:02:12,1189,TOWER-0709,outbound,missed,91152956886,,India (Republic of),,special_services,True
91078503364,91164399435,2025-02-25 22:11:46,428,TOWER-8680,inbound,missed,91078503364,Invalid number,,,,True
91431650287,91311282257,2025-02-20 02:21:16,1778,TOWER-0343,outbound,busy,91431650287,Invalid number,,,,True
91863592639,91180620389,2025-02-19 17:45:54,1077,TOWER-7252,outbound,completed,91863592639,Invalid number,,,,True
91232251077,91728462960,2025-01-29 15:11:30,951,TOWER-7250,inbound,busy,91232251077,Invalid number,,,,True
91331845717,91486069790,2025-02-12 00:44:12,1480,TOWER-0416,inbound,completed,91331845717,Invalid number,,,,True
91734094973,91107373761,2025-02-21 12:40:32,769,TOWER-8962,inbound,failed,91734094973,Invalid number,,,,True
91016664108,91846491188,2025-02-19 07:26:34,607,TOWER-2558,outbound,missed,91016664108,Invalid number,,,,True
91074779691,91471602512,2025-02-24 02:48:03,1705,TOWER-0709,inbound,missed,91074779691,Invalid number,,,,True
91549474292,91134114040,2025-02-23 02:59:39,1026,TOWER-6743,inbound,busy,91549474292,Invalid number,,,,True
91706093439,91093354349,2025-02-18 20:46:51,32,TOWER-6743,outbound,missed,91706093439,Invalid number,,,,True
91431650287,91020818905,2025-02-19 13:10:10,1781,TOWER-7252,outbound,busy,91431650287,Invalid number,,,,True
91331845717,91887649006,2025-01-30 12:24:21,733,TOWER-8745,outbound,completed,91331845717,Invalid number,,,,True
91554696347,91784109986,2025-02-24 06:54:59,660,TOWER-8962,outbound,missed,91554696347,Invalid number,,,,True
91549474292,91911794680,2025-02-16 13:08:17,146,TOWER-2664,outbound,missed,91549474292,Invalid number,,,,True
91242410971,91353551452,2025-02-05 16:16:43,1369,TOWER-8680,outbound,missed,91242410971,Invalid number,,,,True
91446159772,91888047832,2025-02-18 07:00:25,301,TOWER-2878,inbound,busy,91446159772,Invalid number,,,,True
91528247840,91324401966,2025-01-29 12:39:08,1571,TOWER-8745,outbound,completed,91528247840,Invalid number,,,,True
91576792380,91474062984,2025-02-13 11:07:56,1341,TOWER-0416,inbound,busy,91576792380,Invalid number,,,,True
91734094973,91313900839,2025-02-13 14:56:51,1523,TOWER-0343,outbound,completed,91734094973,Invalid number,,,,True
91845820336,91912268086,2025-02-08 10:30:18,907,TOWER-8436,inbound,failed,91845820336,Invalid number,,,,True
91845820336,91443615369,2025-02-10 15:37:15,1375,TOWER-8962,outbound,busy,91845820336,Invalid number,,,,True
91948226685,91938739661,2025-02-14 17:39:06,1530,TOWER-2558,outbound,missed,91948226685,Invalid number,,,,True
91367415202,91323059333,2025-02-10 08:25:27,1530,TOWER-0343,outbound,busy,91367415202,Invalid number,,,,True
91050290071,91258299691,2025-02-04 07:31:52,191,TOWER-0343,inbound,missed,91050290071,Invalid number,,,,True
91472692306,91242131879,2025-02-14 08:25:51,209,TOWER-9799,inbound,missed,91472692306,Invalid number,,,,True
91431650287,91242131879,2025-02-02 18:53:02,963,TOWER-3368,inbound,completed,91431650287,Invalid number,,,,True
91706093439,91618066388,2025-01-30 12:49:23,571,TOWER-7250,outbound,failed,91706093439,Invalid number,,,,True
91798315670,91155950828,2025-02-06 21:00:08,1100,TOWER-7252,outbound,missed,91798315670,Invalid number,,,,True
91823971039,91916105741,2025-02-22 23:09:50,1017,TOWER-0416,outbound,missed,91823971039,Invalid number,,,,True
91674140661,91162676380,2025-02-13 01:03:54,1244,TOWER-7252,outbound,completed,91674140661,Invalid number,,,,True
91242410971,91977781126,2025-02-26 14:56:35,686,TOWER-2558,outbound,missed,91242410971,Invalid number,,,,True
91734094973,91182176017,2025-02-13 06:44:20,1350,TOWER-4475,inbound,busy,91734094973,Invalid number,,,,True
91691578554,91443615369,2025-02-12 12:59:44,670,TOWER-6743,inbound,busy,91691578554,Invalid number,,,,True
91367415202,91603411815,2025-02-06 04:15:18,660,TOWER-8436,outbound,busy,91367415202,Invalid number,,,,True
91948226685,91603411815,2025-02-14 01:50:52,867,TOWER-8436,inbound,missed,91948226685,Invalid number,,,,True
91285560473,91785327985,2025-02-26 19:30:59,1355,TOWER-8680,inbound,failed,91285560473,Invalid number,,,,True
91180537454,91887649006,2025-01-29 15:58:39,821,TOWER-3368,inbound,failed,91180537454,Invalid number,,,,True
91152956886,91843877383,2025-02-06 13:37:30,1617,TOWER-2878,outbound,failed,91152956886,,India (Republic of),,special_services,True
91549474292,91312630315,2025-01-29 17:07:47,340,TOWER-8962,outbound,failed,91549474292,Invalid number,,,,True
91863592639,91180620389,2025-02-07 06:43:36,69,TOWER-8962,outbound,busy,91863592639,Invalid number,,,,True
91576792380,91060061130,2025-01-31 02:17:17,811,TOWER-2878,inbound,missed,91576792380,Invalid number,,,,True
91016664108,91222681581,2025-02-02 03:29:08,495,TOWER-8680,outbound,completed,91016664108,Invalid number,,,,True
91591058627,91134114040,2025-02-24 02:52:26,1223,TOWER-2447,outbound,completed,91591058627,Invalid number,,,,True
91823971039,91603411815,2025-02-14 01:40:11,523,TOWER-3368,outbound,busy,91823971039,Invalid number,,,,True
91944766690,91643206484,2025-02-21 10:19:37,1703,TOWER-0343,outbound,failed,91944766690,Invalid number,,,,True
91948226685,91356901943,2025-02-22 16:03:57,1345,TOWER-8680,outbound,missed,91948226685,Invalid number,,,,True
91863592639,91875297870,2025-02-08 17:39:45,763,TOWER-2558,outbound,missed,91863592639,Invalid number,,,,True
91706093439,91261767154,2025-02-13 07:11:53,1527,TOWER-4475,outbound,failed,91706093439,Invalid number,,,,True
91798315670,91941577339,2025-01-31 01:18:54,678,TOWER-4475,inbound,busy,91798315670,Invalid number,,,,True
91232251077,91912268086,2025-02-02 10:25:11,1466,TOWER-7250,inbound,failed,91232251077,Invalid number,,,,True
91367415202,91182176017,2025-02-20 18:31:53,802,TOWER-2646,inbound,completed,91367415202,Invalid number,,,,True
91866579349,91188956017,2025-02-08 11:46:41,717,TOWER-8962,inbound,busy,91866579349,Invalid number,,,,True
91874870631,91088262760,2025-01-30 19:08:44,1355,TOWER-2447,inbound,busy,91874870631,Invalid number,,,,True
91451563883,91278174520,2025-02-10 13:06:09,1742,TOWER-8680,inbound,failed,91451563883,Invalid number,,,,True
91232251077,91424031237,2025-01-29 15:59:57,285,TOWER-0709,outbound,completed,91232251077,Invalid number,,,,True
91232251077,91038762030,2025-02-03 17:30:10,1132,TOWER-8436,outbound,failed,91232251077,Invalid number,,,,True
91768278949,91057249236,2025-02-07 10:54:49,1255,TOWER-2447,inbound,completed,91768278949,Invalid number,,,,True
91180537454,91408768087,2025-02-21 08:21:59,414,TOWER-2558,inbound,missed,91180537454,Invalid number,,,,True
91676879970,91232045117,2025-02-24 11:48:00,170,TOWER-8962,inbound,missed,91676879970,Invalid number,,,,True
91118265307,91964479475,2025-02-12 06:05:59,636,TOWER-2646,inbound,busy,91118265307,,India (Republic of),,special_services,True
91549474292,91356901943,2025-02-06 14:41:18,1581,TOWER-9804,inbound,busy,91549474292,Invalid number,,,,True
91074779691,91499685553,2025-02-13 20:33:33,1640,TOWER-8962,outbound,busy,91074779691,Invalid number,,,,True
91554696347,91889836493,2025-02-05 14:00:58,1081,TOWER-0343,outbound,busy,91554696347,Invalid number,,,,True
91955764011,91166448397,2025-02-21 16:02:09,1530,TOWER-2558,inbound,missed,91955764011,Invalid number,,,,True
91674140661,91222681581,2025-02-11 01:04:17,359,TOWER-9804,outbound,failed,91674140661,Invalid number,,,,True
91446159772,91813786686,2025-02-24 02:00:09,1700,TOWER-2646,outbound,missed,91446159772,Invalid number,,,,True
91874870631,91180620389,2025-02-08 04:16:06,1042,TOWER-2558,inbound,busy,91874870631,Invalid number,,,,True
91382987465,91082297503,2025-02-27 04:44:14,1763,TOWER-8962,inbound,completed,91382987465,Invalid number,,,,True
91331845717,91729711560,2025-02-02 19:57:32,1000,TOWER-0416,inbound,missed,91331845717,Invalid number,,,,True
91382987465,91910369500,2025-02-08 07:28:12,1761,TOWER-9804,inbound,missed,91382987465,Invalid number,,,,True
91331845717,91922352744,2025-01-30 10:43:10,1392,TOWER-2646,inbound,completed,91331845717,Invalid number,,,,True
91382987465,91950534019,2025-02-25 07:09:40,1461,TOWER-3368,inbound,failed,91382987465,Invalid number,,,,True
91285560473,91774310980,2025-02-19 19:27:29,572,TOWER-7836,inbound,missed,91285560473,Invalid number,,,,True
91527891532,91002023437,2025-01-31 20:37:20,637,TOWER-0343,outbound,missed,91527891532,Invalid number,,,,True
91078503364,91038762030,2025-02-07 01:40:45,586,TOWER-8962,inbound,failed,91078503364,Invalid number,,,,True
91074779691,91843877383,2025-02-08 01:15:03,780,TOWER-0343,inbound,missed,91074779691,Invalid number,,,,True
91050290071,91162676380,2025-02-07 08:03:22,1676,TOWER-3368,inbound,busy,91050290071,Invalid number,,,,True
91451563883,91941577339,2025-02-18 09:27:50,1617,TOWER-0709,inbound,completed,91451563883,Invalid number,,,,True
91948226685,91222681581,2025-02-26 02:38:50,1169,TOWER-4475,inbound,busy,91948226685,Invalid number,,,,True
91325719509,91020818905,2025-02-11 01:24:29,456,TOWER-8962,inbound,completed,91325719509,Invalid number,,,,True
91768278949,91499685553,2025-02-15 20:03:44,307,TOWER-7836,inbound,busy,91768278949,Invalid number,,,,True
91285560473,91571943445,2025-02-27 07:10:04,783,TOWER-7250,outbound,missed,91285560473,Invalid number,,,,True
91676879970,91180620389,2025-02-25 11:34:22,268,TOWER-0416,inbound,failed,91676879970,Invalid number,,,,True
91706093439,91728462960,2025-02-23 16:28:34,1239,TOWER-2664,inbound,completed,91706093439,Invalid number,,,,True
91431650287,91100852361,2025-02-15 10:29:18,486,TOWER-2447,outbound,missed,91431650287,Invalid number,,,,True
91869768137,91486069790,2025-02-04 11:53:04,94,TOWER-2447,outbound,completed,91869768137,Invalid number,,,,True
91382987465,91313900839,2025-02-23 22:03:27,1709,TOWER-3368,outbound,missed,91382987465,Invalid number,,,,True
91869768137,91164399435,2025-02-14 14:12:34,288,TOWER-8745,outbound,busy,91869768137,Invalid number,,,,True
91955764011,91968002102,2025-02-08 12:06:46,132,TOWER-9799,inbound,busy,91955764011,Invalid number,,,,True
91702398682,91424031237,2025-02-26 11:19:46,199,TOWER-4475,outbound,missed,91702398682,Invalid number,,,,True
91957135257,91486069790,2025-02-23 11:38:34,1161,TOWER-8962,outbound,completed,91957135257,Invalid number,,,,True
91912359223,91362942518,2025-02-21 16:22:30,1104,TOWER-0343,inbound,busy,91912359223,Invalid number,,,,True
91010423766,91910369500,2025-02-13 03:22:38,1184,TOWER-9799,inbound,completed,91010423766,Invalid number,,,,True
91232251077,91774310980,2025-02-26 04:39:04,229,TOWER-0709,inbound,failed,91232251077,Invalid number,,,,True
91676478817,91869192714,2025-02-08 14:26:36,1734,TOWER-8680,inbound,missed,91676478817,Invalid number,,,,True
91050290071,91770840544,2025-01-31 23:20:28,1656,TOWER-8680,inbound,busy,91050290071,Invalid number,,,,True
91957135257,91038762030,2025-02-12 03:45:01,46,TOWER-0709,outbound,failed,91957135257,Invalid number,,,,True
91864467366,91486069790,2025-02-04 07:05:16,924,TOWER-9799,inbound,completed,91864467366,Invalid number,,,,True
91431650287,91312125957,2025-02-07 02:49:21,534,TOWER-0709,inbound,failed,91431650287,Invalid number,,,,True
91451563883,91551570251,2025-01-31 14:47:24,1318,TOWER-2664,inbound,missed,91451563883,Invalid number,,,,True
91948226685,91479713237,2025-02-11 05:16:27,764,TOWER-0709,inbound,busy,91948226685,Invalid number,,,,True
91180537454,91323059333,2025-02-17 03:46:51,1447,TOWER-7250,inbound,missed,91180537454,Invalid number,,,,True
91768278949,91670511456,2025-02-19 03:39:41,264,TOWER-0343,outbound,missed,91768278949,Invalid number,,,,True
91016664108,91711691478,2025-02-26 03:54:13,595,TOWER-7252,inbound,failed,91016664108,Invalid number,,,,True
91734094973,91711691478,2025-02-03 19:33:31,1292,TOWER-3368,inbound,failed,91734094973,Invalid number,,,,True
91702398682,91002023437,2025-02-27 10:36:38,1777,TOWER-2646,outbound,missed,91702398682,Invalid number,,,,True
91446159772,91222681581,2025-01-31 17:55:10,1626,TOWER-0709,inbound,failed,91446159772,Invalid number,,,,True
91676879970,91057249236,2025-02-22 11:39:50,189,TOWER-0709,inbound,failed,91676879970,Invalid number,,,,True
91944766690,91354102572,2025-01-29 23:44:43,857,TOWER-6743,outbound,completed,91944766690,Invalid number,,,,True
91016664108,91603411815,2025-02-24 09:04:10,1256,TOWER-3368,outbound,failed,91016664108,Invalid number,,,,True
91864467366,91324401966,2025-02-12 18:24:04,293,TOWER-0709,outbound,missed,91864467366,Invalid number,,,,True
91869768137,91060061130,2025-02-13 00:37:16,41,TOWER-0343,inbound,busy,91869768137,Invalid number,,,,True
91050290071,91182176017,2025-02-07 15:54:47,1480,TOWER-0343,inbound,failed,91050290071,Invalid number,,,,True
91746734449,91910369500,2025-02-24 06:14:16,1135,TOWER-7836,inbound,failed,91746734449,Invalid number,,,,True
91074779691,91268564657,2025-02-15 14:36:27,94,TOWER-2447,outbound,busy,91074779691,Invalid number,,,,True
91451563883,91109818804,2025-02-19 21:24:53,1489,TOWER-8436,inbound,completed,91451563883,Invalid number,,,,True
91955764011,91226801915,2025-02-13 20:04:54,1392,TOWER-6743,inbound,missed,91955764011,Invalid number,,,,True
91746734449,91362942518,2025-01-30 14:02:41,51,TOWER-2878,inbound,missed,91746734449,Invalid number,,,,True
91446159772,91755286330,2025-01-30 19:40:46,438,TOWER-9799,inbound,completed,91446159772,Invalid number,,,,True
91864467366,91313900839,2025-02-09 03:32:29,242,TOWER-0709,inbound,failed,91864467366,Invalid number,,,,True
91074779691,91155950828,2025-02-18 20:10:42,98,TOWER-3368,inbound,failed,91074779691,Invalid number,,,,True
91674140661,91109818804,2025-02-11 22:28:01,199,TOWER-2646,outbound,busy,91674140661,Invalid number,,,,True
91528247840,91643206484,2025-02-13 12:31:16,641,TOWER-2664,inbound,missed,91528247840,Invalid number,,,,True
91431650287,91479713237,2025-02-08 21:43:48,1516,TOWER-4475,outbound,busy,91431650287,Invalid number,,,,True
91691578554,91506139251,2025-02-03 18:57:43,993,TOWER-0343,outbound,failed,91691578554,Invalid number,,,,True
91431650287,91643206484,2025-02-19 02:44:14,593,TOWER-7252,outbound,missed,91431650287,Invalid number,,,,True
91676478817,91916105741,2025-02-19 11:14:12,598,TOWER-8745,inbound,busy,91676478817,Invalid number,,,,True
91382987465,91729711560,2025-01-29 23:55:12,1594,TOWER-2646,inbound,busy,91382987465,Invalid number,,,,True
91702398682,91888047832,2025-02-05 23:10:03,232,TOWER-6743,inbound,busy,91702398682,Invalid number,,,,True
91979454762,91618066388,2025-02-16 17:38:59,1225,TOWER-8680,outbound,busy,91979454762,Invalid number,,,,True
91074779691,91499685553,2025-02-14 07:46:37,1326,TOWER-0343,outbound,failed,91074779691,Invalid number,,,,True
91912359223,91151262274,2025-02-24 02:04:34,81,TOWER-7252,inbound,busy,91912359223,Invalid number,,,,True
91074779691,91875297870,2025-02-02 15:48:33,807,TOWER-6743,outbound,busy,91074779691,Invalid number,,,,True
91549474292,91388880979,2025-02-26 04:08:43,1553,TOWER-2447,outbound,missed,91549474292,Invalid number,,,,True
91050290071,91941577339,2025-02-26 15:35:49,571,TOWER-2878,outbound,completed,91050290071,Invalid number,,,,True
91734094973,91175306339,2025-02-15 14:45:28,1278,TOWER-8436,inbound,failed,91734094973,Invalid number,,,,True
91485229393,91846491188,2025-02-13 06:19:21,1490,TOWER-0709,inbound,completed,91485229393,Invalid number,,,,True
91746734449,91938762311,2025-02-05 15:38:14,662,TOWER-7252,outbound,missed,91746734449,Invalid number,,,,True
91746734449,91175306339,2025-01-29 17:36:42,383,TOWER-2558,outbound,completed,91746734449,Invalid number,,,,True
91674140661,91013666000,2025-02-09 18:11:32,879,TOWER-0343,inbound,missed,91674140661,Invalid number,,,,True
91242410971,91268564657,2025-02-01 09:36:54,1408,TOWER-2447,inbound,busy,91242410971,Invalid number,,,,True
91367415202,91258299691,2025-02-16 06:31:33,422,TOWER-3368,outbound,busy,91367415202,Invalid number,,,,True
91979454762,91088262760,2025-02-08 02:31:11,1442,TOWER-2878,inbound,missed,91979454762,Invalid number,,,,True
91180537454,91869192714,2025-02-06 00:45:11,42,TOWER-7836,outbound,completed,91180537454,Invalid number,,,,True
91874870631,91729711560,2025-02-07 02:58:55,770,TOWER-2664,inbound,missed,91874870631,Invalid number,,,,True
91691578554,91134114040,2025-02-09 19:29:49,660,TOWER-8745,outbound,failed,91691578554,Invalid number,,,,True
91768278949,91846491188,2025-02-09 18:39:30,19,TOWER-8962,outbound,failed,91768278949,Invalid number,,,,True
91864467366,91729711560,2025-02-14 09:42:01,783,TOWER-6743,outbound,failed,91864467366,Invalid number,,,,True
91863592639,91107373761,2025-02-01 21:23:50,998,TOWER-7836,outbound,completed,91863592639,Invalid number,,,,True
91576792380,91968002102,2025-02-15 12:48:08,1314,TOWER-2646,inbound,busy,91576792380,Invalid number,,,,True
91768278949,91160394347,2025-02-04 02:35:44,978,TOWER-6743,inbound,completed,91768278949,Invalid number,,,,True
91485229393,91166448397,2025-02-04 06:48:15,495,TOWER-8962,outbound,busy,91485229393,Invalid number,,,,True
91242410971,91274583333,2025-02-14 15:32:30,808,TOWER-9804,inbound,failed,91242410971,Invalid number,,,,True
91874870631,91728462960,2025-02-06 09:54:46,431,TOWER-4475,outbound,missed,91874870631,Invalid number,,,,True
91702398682,91226801915,2025-02-02 17:24:09,1644,TOWER-3368,inbound,missed,91702398682,Invalid number,,,,True
91325719509,91755286330,2025-02-16 07:41:58,1591,TOWER-8680,outbound,completed,91325719509,Invalid number,,,,True
91010423766,91551570251,2025-02-07 14:58:05,664,TOWER-2558,inbound,busy,91010423766,Invalid number,,,,True
91948226685,91020818905,2025-02-27 11:25:22,211,TOWER-9799,inbound,failed,91948226685,Invalid number,,,,True
91549474292,91100852361,2025-02-12 05:15:27,603,TOWER-3368,outbound,missed,91549474292,Invalid number,,,,True
91242410971,91785327985,2025-02-04 00:30:52,268,TOWER-2558,inbound,busy,91242410971,Invalid number,,,,True
91528247840,91968002102,2025-02-17 04:48:29,161,TOWER-0709,outbound,completed,91528247840,Invalid number,,,,True
91232251077,91353551452,2025-02-25 23:00:03,387,TOWER-2447,inbound,completed,91232251077,Invalid number,,,,True
91078503364,91057249236,2025-02-16 12:39:49,471,TOWER-2558,inbound,failed,91078503364,Invalid number,,,,True
91232251077,91889836493,2025-01-31 02:36:02,312,TOWER-4475,inbound,busy,91232251077,Invalid number,,,,True
91955764011,91268564657,2025-02-11 06:41:39,536,TOWER-8680,inbound,busy,91955764011,Invalid number,,,,True
91866579349,91643206484,2025-02-06 05:45:10,579,TOWER-9799,inbound,failed,91866579349,Invalid number,,,,True
91863592639,91938762311,2025-02-15 02:10:30,230,TOWER-0709,outbound,busy,91863592639,Invalid number,,,,True
91798315670,91100852361,2025-01-29 14:31:06,537,TOWER-2878,inbound,busy,91798315670,Invalid number,,,,True
91232251077,91728462960,2025-02-06 04:55:18,1187,TOWER-2447,inbound,missed,91232251077,Invalid number,,,,True
91016664108,91388880979,2025-02-17 20:39:56,468,TOWER-9804,outbound,missed,91016664108,Invalid number,,,,True
91074779691,91038762030,2025-02-04 21:12:33,141,TOWER-6743,outbound,failed,91074779691,Invalid number,,,,True
91451563883,91274583333,2025-02-09 09:32:22,148,TOWER-8745,inbound,completed,91451563883,Invalid number,,,,True
91768278949,91728462960,2025-02-24 04:09:27,1458,TOWER-8436,inbound,busy,91768278949,Invalid number,,,,True
91864467366,91774310980,2025-02-27 17:33:01,1207,TOWER-2558,outbound,completed,91864467366,Invalid number,,,,True
91382987465,91551570251,2025-02-25 23:19:04,42,TOWER-6743,outbound,failed,91382987465,Invalid number,,,,True
91944766690,91637146915,2025-02-21 14:47:18,399,TOWER-4475,inbound,failed,91944766690,Invalid number,,,,True
91863592639,91471602512,2025-02-03 08:01:05,1246,TOWER-7836,inbound,failed,91863592639,Invalid number,,,,True
91180537454,91888047832,2025-02-24 20:26:00,119,TOWER-0343,inbound,missed,91180537454,Invalid number,,,,True
91874870631,91258299691,2025-02-21 10:36:05,222,TOWER-7836,outbound,completed,91874870631,Invalid number,,,,True
91331845717,91785327985,2025-02-04 13:26:13,335,TOWER-2664,outbound,missed,91331845717,Invalid number,,,,True
91948226685,91268564657,2025-02-20 07:34:20,1328,TOWER-6743,outbound,missed,91948226685,Invalid number,,,,True
91576792380,91408768087,2025-02-01 15:19:49,1056,TOWER-2447,inbound,completed,91576792380,Invalid number,,,,True
91866579349,91499685553,2025-02-27 01:28:46,814,TOWER-2646,outbound,busy,91866579349,Invalid number,,,,True
91180537454,91685618913,2025-02-21 17:24:31,1101,TOWER-9804,inbound,failed,91180537454,Invalid number,,,,True
91746734449,91323059333,2025-02-08 06:29:46,1663,TOWER-4475,inbound,completed,91746734449,Invalid number,,,,True
91823971039,91260979439,2025-02-12 11:58:06,173,TOWER-3368,inbound,completed,91823971039,Invalid number,,,,True
91674140661,91261767154,2025-02-05 04:57:14,712,TOWER-8745,outbound,busy,91674140661,Invalid number,,,,True
91706093439,91038762030,2025-02-13 19:06:30,442,TOWER-9804,inbound,missed,91706093439,Invalid number,,,,True
91944766690,91312125957,2025-01-29 07:26:48,53,TOWER-2558,outbound,failed,91944766690,Invalid number,,,,True
91554696347,91155950828,2025-02-12 21:06:45,121,TOWER-3368,inbound,failed,91554696347,Invalid number,,,,True
91242410971,91843877383,2025-02-22 16:45:32,1025,TOWER-6743,inbound,missed,91242410971,Invalid number,,,,True
91591058627,91260979439,2025-02-09 13:36:26,1676,TOWER-2664,outbound,failed,91591058627,Invalid number,,,,True
91691578554,91459965242,2025-02-15 02:39:44,420,TOWER-2558,outbound,failed,91691578554,Invalid number,,,,True
